"Country or Area","Year(s)","Variant","Value"
"Republic of Korea","2092","No change","18628.756"
"Republic of Korea","2092","Momentum","42690.135"
"Republic of Korea","2092","Instant replacement zero migration","46681.306"
"Republic of Korea","2092","Median PI","26667.488"
"Republic of Korea","2092","Upper 80 PI","32205.001"
"Republic of Korea","2092","Lower 80 PI","21140.565"
"Republic of Korea","2092","Upper 95 PI","34897.579"
"Republic of Korea","2092","Lower 95 PI","18860.626"
"Republic of Korea","2091","Medium","27031.192"
"Republic of Korea","2091","High","36847.42"
"Republic of Korea","2091","Low","19429.408"
"Republic of Korea","2091","Constant fertility","22877.955"
"Republic of Korea","2091","Instant replacement","50140.323"
"Republic of Korea","2091","Zero migration","24358.64"
"Republic of Korea","2091","Constant mortality","23175.201"
"Republic of Korea","2091","No change","19054.27"
"Republic of Korea","2091","Momentum","42665.605"
"Republic of Korea","2091","Instant replacement zero migration","46650.351"
"Republic of Korea","2091","Median PI","27031.192"
"Republic of Korea","2091","Upper 80 PI","32500.497"
"Republic of Korea","2091","Lower 80 PI","21553.756"
"Republic of Korea","2091","Upper 95 PI","35191.994"
"Republic of Korea","2091","Lower 95 PI","19329.811"
"Republic of Korea","2090","Medium","27402.411"
"Republic of Korea","2090","High","37036.616"
"Republic of Korea","2090","Low","19895.713"
"Republic of Korea","2090","Constant fertility","23329.603"
"Republic of Korea","2090","Instant replacement","50068.093"
"Republic of Korea","2090","Zero migration","24766.654"
"Republic of Korea","2090","Constant mortality","23533.716"
"Republic of Korea","2090","No change","19490.833"
"Republic of Korea","2090","Momentum","42659.667"
"Republic of Korea","2090","Instant replacement zero migration","46637.103"
"Republic of Korea","2090","Median PI","27402.412"
"Republic of Korea","2090","Upper 80 PI","32822.301"
"Republic of Korea","2090","Lower 80 PI","21964.566"
"Republic of Korea","2090","Upper 95 PI","35511.539"
"Republic of Korea","2090","Lower 95 PI","19788.174"
"Republic of Korea","2089","Medium","27780.463"
"Republic of Korea","2089","High","37237.014"
"Republic of Korea","2089","Low","20368.755"
"Republic of Korea","2089","Constant fertility","23787.939"
"Republic of Korea","2089","Instant replacement","50015.673"
"Republic of Korea","2089","Zero migration","25181.892"
"Republic of Korea","2089","Constant mortality","23902.924"
"Republic of Korea","2089","No change","19938.171"
"Republic of Korea","2089","Momentum","42674.499"
"Republic of Korea","2089","Instant replacement zero migration","46643.558"
"Republic of Korea","2089","Median PI","27780.463"
"Republic of Korea","2089","Upper 80 PI","33124.272"
"Republic of Korea","2089","Lower 80 PI","22405.31"
"Republic of Korea","2089","Upper 95 PI","35770.98"
"Republic of Korea","2089","Lower 95 PI","20273.37"
"Republic of Korea","2088","Medium","28164.879"
"Republic of Korea","2088","High","37448.122"
"Republic of Korea","2088","Low","20848.08"
"Republic of Korea","2088","Constant fertility","24252.312"
"Republic of Korea","2088","Instant replacement","49983.951"
"Republic of Korea","2088","Zero migration","25603.841"
"Republic of Korea","2088","Constant mortality","24282.692"
"Republic of Korea","2088","No change","20395.928"
"Republic of Korea","2088","Momentum","42711.56"
"Republic of Korea","2088","Instant replacement zero migration","46670.645"
"Republic of Korea","2088","Median PI","28164.879"
"Republic of Korea","2088","Upper 80 PI","33417.747"
"Republic of Korea","2088","Lower 80 PI","22875.893"
"Republic of Korea","2088","Upper 95 PI","36028.029"
"Republic of Korea","2088","Lower 95 PI","20776.332"
"Republic of Korea","2087","Medium","28554.468"
"Republic of Korea","2087","High","37668.105"
"Republic of Korea","2087","Low","21332.923"
"Republic of Korea","2087","Constant fertility","24722.108"
"Republic of Korea","2087","Instant replacement","49973.188"
"Republic of Korea","2087","Zero migration","26031.377"
"Republic of Korea","2087","Constant mortality","24672.055"
"Republic of Korea","2087","No change","20863.692"
"Republic of Korea","2087","Momentum","42771.645"
"Republic of Korea","2087","Instant replacement zero migration","46718.683"
"Republic of Korea","2087","Median PI","28554.468"
"Republic of Korea","2087","Upper 80 PI","33725.817"
"Republic of Korea","2087","Lower 80 PI","23336.284"
"Republic of Korea","2087","Upper 95 PI","36313.85"
"Republic of Korea","2087","Lower 95 PI","21243.848"
"Republic of Korea","2086","Medium","28948.532"
"Republic of Korea","2086","High","37895.546"
"Republic of Korea","2086","Low","21822.965"
"Republic of Korea","2086","Constant fertility","25197.115"
"Republic of Korea","2086","Instant replacement","49983.343"
"Republic of Korea","2086","Zero migration","26463.834"
"Republic of Korea","2086","Constant mortality","25070.11"
"Republic of Korea","2086","No change","21341.032"
"Republic of Korea","2086","Momentum","42854.821"
"Republic of Korea","2086","Instant replacement zero migration","46787.647"
"Republic of Korea","2086","Median PI","28948.531"
"Republic of Korea","2086","Upper 80 PI","34054.79"
"Republic of Korea","2086","Lower 80 PI","23777.026"
"Republic of Korea","2086","Upper 95 PI","36597.305"
"Republic of Korea","2086","Lower 95 PI","21704.609"
"Republic of Korea","2085","Medium","29347.263"
"Republic of Korea","2085","High","38130.353"
"Republic of Korea","2085","Low","22318.373"
"Republic of Korea","2085","Constant fertility","25677.039"
"Republic of Korea","2085","Instant replacement","50013.465"
"Republic of Korea","2085","Zero migration","26901.318"
"Republic of Korea","2085","Constant mortality","25476.929"
"Republic of Korea","2085","No change","21827.513"
"Republic of Korea","2085","Momentum","42960.376"
"Republic of Korea","2085","Instant replacement zero migration","46876.629"
"Republic of Korea","2085","Median PI","29347.263"
"Republic of Korea","2085","Upper 80 PI","34423.729"
"Republic of Korea","2085","Lower 80 PI","24253.764"
"Republic of Korea","2085","Upper 95 PI","36895.27"
"Republic of Korea","2085","Lower 95 PI","22206.609"
"Republic of Korea","2084","Medium","29750.352"
"Republic of Korea","2084","High","38371.63"
"Republic of Korea","2084","Low","22818.967"
"Republic of Korea","2084","Constant fertility","26161.442"
"Republic of Korea","2084","Instant replacement","50061.729"
"Republic of Korea","2084","Zero migration","27343.478"
"Republic of Korea","2084","Constant mortality","25892.23"
"Republic of Korea","2084","No change","22322.722"
"Republic of Korea","2084","Momentum","43086.848"
"Republic of Korea","2084","Instant replacement zero migration","46983.855"
"Republic of Korea","2084","Median PI","29750.351"
"Republic of Korea","2084","Upper 80 PI","34767.245"
"Republic of Korea","2084","Lower 80 PI","24748.407"
"Republic of Korea","2084","Upper 95 PI","37190.553"
"Republic of Korea","2084","Lower 95 PI","22730.062"
"Republic of Korea","2083","Medium","30157.775"
"Republic of Korea","2083","High","38618.588"
"Republic of Korea","2083","Low","23324.983"
"Republic of Korea","2083","Constant fertility","26650.468"
"Republic of Korea","2083","Instant replacement","50126.353"
"Republic of Korea","2083","Zero migration","27790.306"
"Republic of Korea","2083","Constant mortality","26315.525"
"Republic of Korea","2083","No change","22826.326"
"Republic of Korea","2083","Momentum","43232.219"
"Republic of Korea","2083","Instant replacement zero migration","47107.568"
"Republic of Korea","2083","Median PI","30157.775"
"Republic of Korea","2083","Upper 80 PI","35066.58"
"Republic of Korea","2083","Lower 80 PI","25204.394"
"Republic of Korea","2083","Upper 95 PI","37465.74"
"Republic of Korea","2083","Lower 95 PI","23242.924"
"Republic of Korea","2082","Medium","30569.73"
"Republic of Korea","2082","High","38870.658"
"Republic of Korea","2082","Low","23836.906"
"Republic of Korea","2082","Constant fertility","27144.599"
"Republic of Korea","2082","Instant replacement","50205.522"
"Republic of Korea","2082","Zero migration","28242.021"
"Republic of Korea","2082","Constant mortality","26746.298"
"Republic of Korea","2082","No change","23338.061"
"Republic of Korea","2082","Momentum","43394.177"
"Republic of Korea","2082","Instant replacement zero migration","47245.967"
"Republic of Korea","2082","Median PI","30569.73"
"Republic of Korea","2082","Upper 80 PI","35365.726"
"Republic of Korea","2082","Lower 80 PI","25671.22"
"Republic of Korea","2082","Upper 95 PI","37717.509"
"Republic of Korea","2082","Lower 95 PI","23760.124"
"Republic of Korea","2081","Medium","30986.29"
"Republic of Korea","2081","High","39127.291"
"Republic of Korea","2081","Low","24354.938"
"Republic of Korea","2081","Constant fertility","27643.928"
"Republic of Korea","2081","Instant replacement","50296.849"
"Republic of Korea","2081","Zero migration","28698.696"
"Republic of Korea","2081","Constant mortality","27184.341"
"Republic of Korea","2081","No change","23857.749"
"Republic of Korea","2081","Momentum","43570.266"
"Republic of Korea","2081","Instant replacement zero migration","47396.695"
"Republic of Korea","2081","Median PI","30986.291"
"Republic of Korea","2081","Upper 80 PI","35696.335"
"Republic of Korea","2081","Lower 80 PI","26170.495"
"Republic of Korea","2081","Upper 95 PI","38022.308"
"Republic of Korea","2081","Lower 95 PI","24307.61"
"Republic of Korea","2080","Medium","31408.278"
"Republic of Korea","2080","High","39389.102"
"Republic of Korea","2080","Low","24879.679"
"Republic of Korea","2080","Constant fertility","28148.576"
"Republic of Korea","2080","Instant replacement","50398.02"
"Republic of Korea","2080","Zero migration","29161.056"
"Republic of Korea","2080","Constant mortality","27630.245"
"Republic of Korea","2080","No change","24385.269"
"Republic of Korea","2080","Momentum","43758.086"
"Republic of Korea","2080","Instant replacement zero migration","47557.444"
"Republic of Korea","2080","Median PI","31408.278"
"Republic of Korea","2080","Upper 80 PI","36050.708"
"Republic of Korea","2080","Lower 80 PI","26660.777"
"Republic of Korea","2080","Upper 95 PI","38349.563"
"Republic of Korea","2080","Lower 95 PI","24864.216"
"Republic of Korea","2079","Medium","31835.481"
"Republic of Korea","2079","High","39655.325"
"Republic of Korea","2079","Low","25411.097"
"Republic of Korea","2079","Constant fertility","28658.627"
"Republic of Korea","2079","Instant replacement","50506.914"
"Republic of Korea","2079","Zero migration","29628.917"
"Republic of Korea","2079","Constant mortality","28083.632"
"Republic of Korea","2079","No change","24920.528"
"Republic of Korea","2079","Momentum","43955.469"
"Republic of Korea","2079","Instant replacement zero migration","47726.076"
"Republic of Korea","2079","Median PI","31835.48"
"Republic of Korea","2079","Upper 80 PI","36392.733"
"Republic of Korea","2079","Lower 80 PI","27149.984"
"Republic of Korea","2079","Upper 95 PI","38643.274"
"Republic of Korea","2079","Lower 95 PI","25387.711"
"Republic of Korea","2078","Medium","32267.388"
"Republic of Korea","2078","High","39925.007"
"Republic of Korea","2078","Low","25948.802"
"Republic of Korea","2078","Constant fertility","29173.821"
"Republic of Korea","2078","Instant replacement","50621.471"
"Republic of Korea","2078","Zero migration","30101.802"
"Republic of Korea","2078","Constant mortality","28544.196"
"Republic of Korea","2078","No change","25463.47"
"Republic of Korea","2078","Momentum","44160.65"
"Republic of Korea","2078","Instant replacement zero migration","47900.527"
"Republic of Korea","2078","Median PI","32267.387"
"Republic of Korea","2078","Upper 80 PI","36739.802"
"Republic of Korea","2078","Lower 80 PI","27651.548"
"Republic of Korea","2078","Upper 95 PI","39014.912"
"Republic of Korea","2078","Lower 95 PI","25932.206"
"Republic of Korea","2077","Medium","32704.324"
"Republic of Korea","2077","High","40198.456"
"Republic of Korea","2077","Low","26492.903"
"Republic of Korea","2077","Constant fertility","29693.967"
"Republic of Korea","2077","Instant replacement","50740.083"
"Republic of Korea","2077","Zero migration","30579.971"
"Republic of Korea","2077","Constant mortality","29012.396"
"Republic of Korea","2077","No change","26014.024"
"Republic of Korea","2077","Momentum","44372.209"
"Republic of Korea","2077","Instant replacement zero migration","48079.164"
"Republic of Korea","2077","Median PI","32704.324"
"Republic of Korea","2077","Upper 80 PI","37109.666"
"Republic of Korea","2077","Lower 80 PI","28174.115"
"Republic of Korea","2077","Upper 95 PI","39432.23"
"Republic of Korea","2077","Lower 95 PI","26519.013"
"Republic of Korea","2076","Medium","33146.634"
"Republic of Korea","2076","High","40475.861"
"Republic of Korea","2076","Low","27043.691"
"Republic of Korea","2076","Constant fertility","30219.298"
"Republic of Korea","2076","Instant replacement","50861.864"
"Republic of Korea","2076","Zero migration","31063.735"
"Republic of Korea","2076","Constant mortality","29488.264"
"Republic of Korea","2076","No change","26572.119"
"Republic of Korea","2076","Momentum","44589.007"
"Republic of Korea","2076","Instant replacement zero migration","48261.068"
"Republic of Korea","2076","Median PI","33146.634"
"Republic of Korea","2076","Upper 80 PI","37486.486"
"Republic of Korea","2076","Lower 80 PI","28696.065"
"Republic of Korea","2076","Upper 95 PI","39804.463"
"Republic of Korea","2076","Lower 95 PI","27065.277"
"Republic of Korea","2075","Medium","33594.161"
"Republic of Korea","2075","High","40756.836"
"Republic of Korea","2075","Low","27601.079"
"Republic of Korea","2075","Constant fertility","30749.806"
"Republic of Korea","2075","Instant replacement","50985.952"
"Republic of Korea","2075","Zero migration","31552.941"
"Republic of Korea","2075","Constant mortality","29971.62"
"Republic of Korea","2075","No change","27137.712"
"Republic of Korea","2075","Momentum","44810.154"
"Republic of Korea","2075","Instant replacement zero migration","48445.321"
"Republic of Korea","2075","Median PI","33594.161"
"Republic of Korea","2075","Upper 80 PI","37860.248"
"Republic of Korea","2075","Lower 80 PI","29227.373"
"Republic of Korea","2075","Upper 95 PI","40132.568"
